"date","tz","Hospital_PK","Level","PDR","PBR","total","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A14","A15","A16","A17","C01","C02","C03","C04","C05","C06","B01","B02","B03","B04","B05","B06","Light"
2013-06-28,"[8,12)",6,1,9.5,0.904761904761905,0,16,2,1,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-06-28,"[8,12)",22,1,15.3333333333333,0.851851851851852,92,85,4,3,0,0,0,2,16,68,6,0,8,8,2,38,3899,0,0,0,26,0,1,26,0,2,0,1,0,2,2
2013-06-28,"[8,12)",35,1,34.25,0.67156862745098,137,116,14,7,0,0,0,6,32,95,4,0,12,17,3,87,7481,0,6,0,129,0,0,43,0,0,0,0,5,1,3
2013-06-28,"[8,12)",11,2,12,1,32,28,5,1,1,1,0,2,2,16,12,0,6,0,2,14,3532,0,0,1,44,0,1,44,0,0,3,0,0,0,4
2013-06-28,"[8,12)",13,2,5,0.25,10,8,1,1,0,0,0,2,2,6,0,0,3,2,2,5,1173,0,0,0,2,0,2,26,0,0,1,0,0,0,1
2013-06-28,"[8,12)",14,2,8,1,32,16,8,6,2,0,0,1,5,23,3,0,11,9,0,18,1918,0,0,0,5,0,1,33,0,0,0,3,0,0,4
2013-06-28,"[8,12)",16,2,9,0.425,18,10,0,7,0,0,1,0,0,17,1,0,3,1,5,14,2005,0,0,2,27,0,2,35,0,0,4,6,6,0,1
2013-06-28,"[8,12)",17,2,3,0.15,7,2,1,0,0,0,0,1,1,5,0,0,3,3,0,4,35,0,0,0,5,0,0,0,0,0,17,0,0,0,1
2013-06-28,"[8,12)",40,2,11,0.733333333333333,11,9,2,0,0,0,0,0,0,11,0,0,2,11,1,0,0,0,0,0,6,0,0,7,0,0,1,0,3,0,1
2013-06-28,"[12,16)",1,1,10.5,0.697478991596639,84,66,11,6,0,0,1,7,30,46,1,0,8,7,2,61,15159,2,1,1,16,1,5,94,5,0,1,1,7,0,1
2013-06-28,"[12,16)",6,1,8.5,0.80952380952381,1,15,1,1,0,0,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-28,"[12,16)",22,1,16.8333333333333,0.925925925925926,100,87,10,3,1,0,0,4,21,68,6,1,6,11,3,37,3134,1,0,1,29,0,3,55,0,2,3,0,0,0,2
2013-06-28,"[12,16)",35,1,17.5,0.686274509803922,140,112,19,9,0,0,0,6,35,96,3,0,12,18,7,81,7481,2,5,0,87,1,0,96,0,1,2,0,7,1,3
2013-06-28,"[12,16)",11,2,8.25,0.970588235294118,24,24,9,0,0,0,0,0,0,16,8,0,9,0,2,6,3892,0,0,0,20,0,1,54,0,0,4,0,0,0,3
2013-06-28,"[12,16)",13,2,6,0.3,12,10,0,2,0,0,0,1,2,8,1,0,3,3,1,5,749,0,0,1,3,0,2,27,0,0,3,0,0,0,1
2013-06-28,"[12,16)",14,2,2.8,0.433333333333333,14,6,5,2,0,1,0,1,1,9,3,0,6,11,8,2,1016,0,0,0,4,1,1,33,0,0,0,5,0,0,1
2013-06-28,"[12,16)",16,2,10,0.475,24,12,2,5,0,0,1,0,1,22,1,0,5,6,4,13,2303,1,0,3,9,0,5,35,0,0,7,5,5,0,1
2013-06-28,"[12,16)",17,2,6,0.25,7,5,0,0,0,1,0,0,0,5,1,1,2,1,2,1,32,0,0,0,5,0,0,9,0,0,17,0,0,0,1
2013-06-28,"[12,16)",40,2,4,0.266666666666667,4,4,0,0,0,0,0,0,1,3,0,0,2,2,0,0,0,0,0,0,2,0,0,23,0,0,3,0,3,0,1
2013-06-28,"[16,20)",1,1,9.25,0.605042016806723,74,53,14,5,1,0,1,6,22,42,3,1,16,15,7,35,15519,0,1,0,7,2,7,93,4,0,3,0,6,0,1
2013-06-28,"[16,20)",6,1,7.5,0.714285714285714,1,12,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-28,"[16,20)",22,1,9.5,0.527777777777778,57,51,5,1,0,0,0,2,11,39,5,0,4,11,4,25,2919,0,0,2,3,0,14,91,0,2,3,2,1,0,1
2013-06-28,"[16,20)",35,1,26.2,0.642156862745098,131,112,18,1,0,0,0,5,30,94,2,0,8,19,6,69,7481,2,3,0,20,10,1,167,0,2,4,0,10,0,3
2013-06-28,"[16,20)",11,2,5.25,0.558823529411765,14,14,5,0,2,0,0,0,0,14,0,0,9,2,2,5,4162,0,0,0,2,0,1,54,0,0,6,0,0,0,1
2013-06-28,"[16,20)",13,2,8,0.325,16,9,3,1,2,1,0,1,3,12,0,0,6,3,2,3,90,0,0,0,0,1,2,27,0,0,2,0,0,0,1
2013-06-28,"[16,20)",14,2,4.4,0.633333333333333,22,10,6,3,1,1,1,0,2,14,4,2,11,8,2,5,164,0,0,1,0,0,5,31,0,0,0,5,0,0,1
2013-06-28,"[16,20)",16,2,3.66666666666667,0.225,12,6,2,1,1,0,1,0,2,10,0,0,7,5,1,2,1619,0,0,0,1,0,5,35,0,0,6,6,5,0,1
2013-06-28,"[16,20)",17,2,2,0.05,5,1,0,0,1,0,0,0,0,1,3,1,4,3,2,1,75,0,0,0,2,0,0,16,0,0,19,0,0,0,1
2013-06-28,"[16,20)",40,2,12,0.8,12,6,3,3,0,0,0,0,0,12,0,0,4,6,1,0,0,0,0,0,0,0,0,25,0,0,1,0,3,0,3
2013-06-28,"[20,24)",1,1,9.71428571428571,0.546218487394958,68,51,8,6,1,1,1,7,27,33,1,0,15,12,4,32,15758,0,0,0,0,2,7,92,4,0,2,0,6,0,1
2013-06-28,"[20,24)",6,1,8.5,0.80952380952381,1,15,1,1,0,0,0,0,0,1,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-28,"[20,24)",22,1,10.5,0.564814814814815,63,56,3,2,1,0,1,2,10,45,6,0,12,7,1,30,3039,0,0,1,1,0,14,91,0,2,3,1,1,0,1
2013-06-28,"[20,24)",35,1,24.4,0.588235294117647,120,92,12,16,1,1,0,8,44,67,1,0,13,20,9,64,7481,4,3,0,21,12,1,167,0,0,2,1,10,0,3
2013-06-28,"[20,24)",11,2,6.75,0.794117647058823,22,20,6,1,0,0,0,0,0,19,3,0,9,5,0,6,4372,0,0,0,0,0,1,54,0,0,6,0,0,0,1
2013-06-28,"[20,24)",13,2,8.5,0.35,16,13,1,0,2,1,0,1,1,13,1,0,9,8,3,1,52,0,0,0,0,1,2,27,0,0,1,0,0,0,1
2013-06-28,"[20,24)",14,2,4.75,0.533333333333333,19,8,6,2,1,2,0,0,1,14,3,1,11,11,4,4,374,0,0,2,0,0,5,31,0,0,0,4,0,0,1
2013-06-28,"[20,24)",16,2,6,0.225,11,6,1,2,2,0,1,0,0,11,0,0,9,9,1,2,106,0,0,0,0,1,6,35,0,0,6,6,5,0,1
2013-06-28,"[20,24)",17,2,2,0.1,4,2,0,0,0,0,0,0,0,3,1,0,2,1,1,1,21,0,0,0,2,0,0,16,0,0,20,0,0,0,1
2013-06-28,"[20,24)",40,2,10,0.666666666666667,10,5,3,2,0,0,0,0,1,8,1,0,2,4,2,0,0,0,0,0,0,1,0,25,0,0,1,0,3,0,1
2013-06-29,"[0,4)",1,1,9.85714285714286,0.571428571428571,69,51,7,10,1,0,0,7,24,36,2,0,11,9,0,40,15908,0,0,0,0,0,0,6,4,0,2,0,6,0,1
2013-06-29,"[0,4)",6,1,2,0.19047619047619,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-29,"[0,4)",22,1,14.5,0.740740740740741,87,68,8,4,7,0,0,2,10,65,9,1,15,9,0,33,3219,0,0,1,0,0,1,0,0,2,2,1,1,0,3
2013-06-29,"[0,4)",35,1,27.75,0.544117647058823,111,91,9,11,0,0,0,7,43,60,1,0,14,22,4,64,7481,4,1,0,36,0,0,0,0,0,2,1,10,0,3
2013-06-29,"[0,4)",11,2,9,0.764705882352941,22,18,7,1,0,0,1,0,0,15,7,0,3,0,1,8,4522,0,0,0,3,0,0,3,0,0,4,0,0,0,1
2013-06-29,"[0,4)",13,2,6,0.275,12,7,2,2,0,0,1,1,0,11,0,0,3,5,2,2,129,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2013-06-29,"[0,4)",14,2,3.25,0.366666666666667,13,7,2,2,2,0,0,0,1,11,1,0,5,5,0,7,674,0,0,0,0,0,0,4,0,0,0,4,0,0,1
2013-06-29,"[0,4)",16,2,4.5,0.2,7,4,1,3,0,0,1,0,0,6,1,0,7,11,2,4,286,0,0,0,15,0,0,15,0,0,6,6,5,0,1
2013-06-29,"[0,4)",17,2,1,0.05,5,1,0,0,0,0,0,0,0,5,0,0,8,10,2,2,200,0,0,0,0,0,0,0,0,0,19,0,0,0,1
2013-06-29,"[0,4)",40,2,12,0.8,12,6,4,2,0,0,0,0,1,11,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3
2013-06-29,"[4,8)",1,1,8.85714285714286,0.512605042016807,62,45,8,8,1,0,0,7,26,28,1,0,3,5,1,41,16178,0,0,0,0,0,0,6,4,0,3,0,6,0,1
2013-06-29,"[4,8)",6,1,4,0.380952380952381,0,8,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-29,"[4,8)",22,1,12.6666666666667,0.703703703703704,76,68,4,4,0,0,0,3,10,54,9,0,1,9,2,33,3519,1,0,0,0,0,1,0,0,2,2,1,1,0,3
2013-06-29,"[4,8)",35,1,27,0.529411764705882,108,90,11,7,0,0,0,2,37,67,2,0,5,9,0,70,7481,1,2,0,38,0,0,0,0,0,1,0,10,0,3
2013-06-29,"[4,8)",11,2,7.66666666666667,0.676470588235294,20,15,7,1,0,0,0,1,0,13,6,0,2,0,0,8,4762,1,0,0,3,0,1,3,0,0,4,0,0,0,1
2013-06-29,"[4,8)",13,2,3,0.125,6,5,0,0,0,0,1,1,1,4,0,0,4,1,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2013-06-29,"[4,8)",14,2,3.25,0.4,13,6,3,3,1,0,0,0,1,9,3,0,4,5,0,7,824,0,0,0,0,0,0,4,0,0,0,4,0,0,1
2013-06-29,"[4,8)",16,2,3,0.125,7,2,0,3,0,0,1,0,0,6,1,0,7,6,0,4,589,0,0,0,15,0,0,15,0,0,5,6,5,0,1
2013-06-29,"[4,8)",17,2,2,0.1,5,1,1,0,0,0,0,0,0,5,0,0,1,0,0,1,500,0,0,0,0,0,0,0,0,0,19,0,0,0,1
2013-06-29,"[4,8)",40,2,10,0.666666666666667,10,6,2,2,0,0,0,0,2,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
2013-06-29,"[8,12)",1,1,8.14285714285714,0.478991596638655,58,45,4,8,0,0,0,7,25,26,0,0,6,6,0,40,16299,0,0,1,2,0,2,6,4,0,3,0,6,0,1
2013-06-29,"[8,12)",6,1,5,0.476190476190476,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-29,"[8,12)",22,1,13.3333333333333,0.703703703703704,80,66,5,5,3,1,0,2,12,58,8,0,12,5,0,34,3669,1,0,2,0,0,3,0,0,2,2,1,1,0,3
2013-06-29,"[8,12)",35,1,29.25,0.573529411764706,117,99,12,6,0,0,0,6,36,74,1,0,13,9,1,72,7481,1,2,0,39,1,0,0,0,0,0,0,10,0,3
2013-06-29,"[8,12)",11,2,8.66666666666667,0.735294117647059,23,18,6,1,1,0,0,0,1,13,9,0,6,1,0,8,4942,0,0,0,3,0,1,3,0,0,3,0,0,0,1
2013-06-29,"[8,12)",13,2,4,0.2,8,6,1,1,0,0,0,1,2,5,0,0,1,1,0,2,46,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2013-06-29,"[8,12)",14,2,3.75,0.5,15,9,4,2,0,0,0,0,1,11,3,0,3,2,0,10,944,0,0,0,0,0,0,4,0,0,0,4,0,0,1
2013-06-29,"[8,12)",17,2,2,0.1,5,1,1,0,0,0,0,0,0,5,0,0,1,2,0,3,650,0,0,0,0,0,0,0,0,0,19,0,0,0,1
2013-06-30,"[8,12)",1,1,9.625,0.630252100840336,78,60,3,12,2,0,0,5,20,45,8,0,11,12,1,36,8278,0,0,1,2,0,2,2,4,1,1,0,9,0,1
2013-06-30,"[8,12)",6,1,10.5,0.952380952380952,1,16,2,2,1,0,0,0,0,1,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-06-30,"[8,12)",22,1,18.1666666666667,1,109,97,6,5,1,0,0,4,22,72,10,1,14,20,4,41,2972,1,0,1,0,0,2,0,0,0,4,2,0,0,4
2013-06-30,"[8,12)",35,1,16.5,0.647058823529412,132,110,13,9,0,0,0,2,31,96,3,0,23,23,4,69,7481,2,3,0,3,3,0,2,0,0,1,0,9,1,3
2013-06-30,"[8,12)",11,2,6.33333333333333,0.470588235294118,13,10,5,1,1,1,1,0,1,9,3,0,5,0,1,4,1543,0,0,0,0,0,1,1,0,0,3,0,0,0,1
2013-06-30,"[8,12)",13,2,5.5,0.275,11,8,3,0,0,0,0,0,3,8,0,0,7,6,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-30,"[8,12)",16,2,10,0.425,19,10,2,5,1,1,1,0,0,18,1,0,8,18,5,9,1387,0,0,2,0,0,4,0,0,0,1,3,6,0,1
2013-06-30,"[8,12)",17,2,3,0.15,4,2,1,0,0,0,0,0,0,4,0,0,2,1,4,1,600,0,0,0,0,0,0,1,0,0,16,0,0,0,1
2013-06-30,"[8,12)",40,2,12,0.8,12,11,1,0,0,0,0,1,0,11,0,0,6,4,3,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,3
2013-06-30,"[12,16)",1,1,9.5,0.621848739495798,75,57,5,12,2,0,0,5,21,45,4,0,14,14,0,37,8338,0,0,0,2,0,3,2,4,1,1,0,9,0,1
2013-06-30,"[12,16)",6,1,6,0.571428571428571,0,10,1,1,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-30,"[12,16)",22,1,16.3333333333333,0.87037037037037,98,81,8,5,4,0,0,4,18,68,7,1,14,10,4,33,2970,2,0,2,0,0,4,0,0,0,5,3,0,0,2
2013-06-30,"[12,16)",35,1,16.625,0.647058823529412,132,106,13,13,0,0,1,2,34,95,1,0,11,9,2,71,7481,1,5,0,3,3,0,2,0,0,1,0,9,1,3
2013-06-30,"[12,16)",11,2,6.5,0.705882352941177,18,11,10,3,2,0,0,0,0,13,5,0,10,3,1,6,1753,0,0,0,0,0,1,1,0,0,4,0,0,0,1
2013-06-30,"[12,16)",13,2,5.5,0.25,11,7,3,0,1,0,0,0,3,7,1,0,5,6,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-30,"[12,16)",14,2,5.2,0.8,26,19,4,1,1,1,0,2,3,18,2,1,9,7,1,12,1880,0,0,0,0,1,3,0,0,0,0,1,0,0,1
2013-06-30,"[12,16)",16,2,9.5,0.425,19,11,1,5,0,0,2,0,0,19,0,0,15,12,1,8,1477,0,0,1,0,1,5,0,0,0,1,2,6,0,1
2013-06-30,"[12,16)",17,2,3,0.15,8,2,1,0,0,0,0,0,0,7,1,0,5,1,0,3,660,0,0,0,0,0,0,1,0,0,16,0,0,0,1
2013-06-30,"[12,16)",40,2,12,0.8,12,9,2,1,0,0,0,0,3,9,0,0,6,11,2,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,3
2013-06-30,"[16,20)",1,1,8.5,0.563025210084034,69,56,4,7,1,0,0,7,16,42,4,0,13,27,1,38,6061,0,0,1,2,0,4,2,3,2,1,1,8,0,1
2013-06-30,"[16,20)",6,1,7.5,0.714285714285714,0,14,1,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-30,"[16,20)",22,1,14.1666666666667,0.768518518518518,85,76,4,3,1,0,1,5,14,60,6,0,15,25,3,32,3120,1,0,3,0,0,6,0,0,0,4,1,1,0,3
2013-06-30,"[16,20)",35,1,25.2,0.607843137254902,124,99,11,14,2,0,0,6,25,93,0,0,25,16,4,65,2869,3,4,0,3,6,0,2,0,0,0,1,10,0,3
2013-06-30,"[16,20)",11,2,6.5,0.735294117647059,17,14,10,1,1,0,0,0,0,12,5,0,10,3,0,4,1933,0,0,1,0,0,2,1,0,0,4,0,0,0,1
2013-06-30,"[16,20)",13,2,14,0.6,28,18,6,0,1,3,0,0,2,23,3,0,15,4,0,2,239,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2013-06-30,"[16,20)",14,2,5.4,0.833333333333333,27,20,4,1,1,1,0,2,2,22,1,0,12,12,1,10,1970,0,0,0,0,1,3,0,0,0,0,1,0,0,1
2013-06-30,"[16,20)",16,2,5.66666666666667,0.4,17,12,1,3,0,0,1,0,0,17,0,0,9,15,1,3,233,0,0,0,0,1,5,0,0,0,0,0,6,0,1
2013-06-30,"[16,20)",17,2,5,0.25,12,4,0,1,0,0,0,1,0,10,0,1,8,7,2,3,91,0,0,0,0,1,0,1,0,0,15,0,0,0,1
2013-06-30,"[16,20)",40,2,13,0.866666666666667,13,10,2,1,0,0,0,0,0,11,2,0,9,8,2,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,2
2013-06-30,"[20,24)",1,1,10.2857142857143,0.571428571428571,74,52,9,7,0,0,4,7,20,44,3,0,18,17,0,43,6391,0,0,0,1,0,4,2,3,2,0,1,8,0,1
2013-06-30,"[20,24)",6,1,12.5,1.19047619047619,0,20,5,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2013-06-30,"[20,24)",22,1,13,0.703703703703704,78,70,4,2,2,0,0,6,15,54,3,0,10,16,2,32,3240,1,0,1,0,0,7,0,0,0,5,1,1,0,3
2013-06-30,"[20,24)",35,1,27.6,0.666666666666667,136,112,8,16,2,0,0,9,23,104,0,0,22,26,5,70,2869,3,2,0,3,8,1,2,0,0,0,0,10,1,3
2013-06-30,"[20,24)",11,2,6.75,0.764705882352941,24,20,5,1,0,1,0,0,4,13,7,0,8,1,1,6,2203,0,0,0,0,0,2,1,0,0,3,0,0,0,1
2013-06-30,"[20,24)",13,2,8,0.375,16,11,2,2,1,0,0,1,4,11,0,0,3,7,0,5,569,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-06-30,"[20,24)",14,2,4,0.5,16,12,3,0,0,1,0,1,2,12,1,0,7,18,2,9,2360,0,0,1,0,1,5,0,0,0,0,0,0,0,1
2013-06-30,"[20,24)",16,2,6,0.425,18,12,1,4,0,0,1,0,0,18,0,0,13,13,0,3,383,0,0,0,0,1,5,0,0,0,0,0,6,0,1
2013-06-30,"[20,24)",17,2,4,0.2,8,4,0,0,0,0,0,1,1,4,2,0,3,1,1,2,66,0,0,0,0,1,0,1,0,0,15,0,0,0,1
2013-06-30,"[20,24)",40,2,47,1.66666666666667,47,22,2,1,0,0,22,0,5,29,13,0,6,10,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,4
2013-07-01,"[0,4)",1,1,10.5714285714286,0.605042016806723,75,56,5,11,2,0,0,7,20,46,2,0,8,7,0,45,6661,2,0,0,0,1,0,95,3,2,0,1,8,0,1
2013-07-01,"[0,4)",6,1,13,1.23809523809524,0,22,2,2,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2013-07-01,"[0,4)",22,1,13.8333333333333,0.768518518518518,83,78,3,2,0,0,0,6,20,50,6,1,4,6,1,38,3600,0,0,0,0,0,0,0,0,0,3,1,1,0,3
2013-07-01,"[0,4)",35,1,33.5,0.651960784313726,133,112,8,13,1,0,0,12,29,92,0,0,3,23,3,82,2869,4,4,0,202,0,0,0,0,0,0,1,9,1,3
2013-07-01,"[0,4)",11,2,9,0.794117647058823,24,20,5,2,0,0,0,1,2,10,11,0,3,0,0,5,2383,0,0,0,27,0,0,27,0,0,0,0,0,0,1
2013-07-01,"[0,4)",13,2,6.5,0.325,13,10,1,2,0,0,0,1,1,10,1,0,4,1,0,2,869,0,0,0,0,0,0,25,0,0,0,0,0,0,1
2013-07-01,"[0,4)",14,2,4.75,0.633333333333333,19,13,1,5,0,0,0,1,2,11,5,0,2,3,0,10,2660,0,0,0,0,0,0,22,0,0,0,0,0,0,1
2013-07-01,"[0,4)",16,2,8.5,0.4,17,12,0,4,1,0,0,0,0,17,0,0,4,13,1,5,456,0,0,0,23,0,0,23,0,0,0,0,6,0,1
2013-07-01,"[0,4)",17,2,3,0.15,4,3,0,0,0,0,0,0,0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1
2013-07-01,"[0,4)",40,2,18,1.2,18,16,2,0,0,0,0,0,0,18,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4
2013-07-01,"[4,8)",1,1,9.71428571428571,0.563025210084034,69,52,4,11,1,0,0,4,20,41,4,0,6,8,0,43,6781,0,0,0,0,1,0,95,3,1,0,1,8,0,1
2013-07-01,"[4,8)",6,1,3.5,0.333333333333333,0,6,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-07-01,"[4,8)",22,1,14.8333333333333,0.796296296296296,89,80,2,4,3,0,0,6,20,57,5,1,10,8,0,39,3810,0,0,0,0,0,0,0,0,0,3,1,1,0,3
2013-07-01,"[4,8)",35,1,29.5,0.57843137254902,118,105,6,7,0,0,0,11,24,83,0,0,5,10,1,81,2869,4,4,0,206,0,0,0,0,0,0,1,8,1,3
2013-07-01,"[4,8)",11,2,9.33333333333333,0.764705882352941,24,18,6,2,1,1,0,1,0,13,10,0,8,0,0,5,2563,0,0,1,27,0,1,27,0,0,0,0,0,0,1
2013-07-01,"[4,8)",13,2,6,0.275,12,7,2,2,0,0,1,1,2,8,1,0,0,0,0,2,1049,0,0,0,0,0,0,25,0,0,0,0,0,0,1
2013-07-01,"[4,8)",16,2,6.5,0.325,13,13,0,0,0,0,0,0,0,13,0,0,6,5,1,7,1837,0,0,0,22,0,0,23,0,0,0,0,6,0,1
2013-07-01,"[4,8)",17,2,3,0.15,4,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1
2013-07-01,"[4,8)",40,2,16,1.06666666666667,16,14,2,0,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4
2013-07-01,"[8,12)",1,1,10.7142857142857,0.630252100840336,76,55,3,17,0,0,0,6,23,44,3,0,6,9,2,46,7171,0,0,1,23,1,4,95,3,1,0,1,7,0,1
2013-07-01,"[8,12)",6,1,9,0.857142857142857,1,16,2,0,0,0,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-07-01,"[8,12)",22,1,15.3333333333333,0.842592592592593,92,88,2,1,1,0,0,6,22,57,6,1,3,3,1,39,4020,0,0,0,22,0,0,23,0,0,3,2,1,0,3
2013-07-01,"[8,12)",35,1,35.75,0.696078431372549,142,121,16,5,1,0,0,7,29,105,1,0,25,19,8,90,2869,3,5,0,149,1,0,48,0,0,0,1,8,1,3
2013-07-01,"[8,12)",11,2,10.6666666666667,0.941176470588235,29,23,8,1,0,0,0,1,1,21,5,1,3,1,4,8,2983,0,0,0,24,0,1,38,0,0,1,0,0,0,3
2013-07-01,"[8,12)",13,2,9,0.425,17,14,2,1,0,1,0,2,5,8,2,0,2,3,1,6,143,0,0,0,4,0,1,25,0,0,0,0,0,0,1
2013-07-01,"[8,12)",14,2,10.25,1.1,41,20,6,7,3,5,0,1,2,23,15,0,19,3,0,14,3020,0,0,0,4,0,0,22,0,0,0,0,0,0,4
2013-07-01,"[8,12)",16,2,9,0.425,18,16,1,0,1,0,0,0,0,18,0,0,7,5,1,7,1090,2,0,1,8,0,1,23,0,0,1,0,6,0,1
2013-07-01,"[8,12)",17,2,5,0.25,6,4,0,1,0,0,0,0,1,3,2,0,4,3,2,1,11,0,0,0,3,0,0,0,0,0,15,0,0,0,1
2013-07-01,"[8,12)",40,2,13,0.866666666666667,13,12,1,0,0,0,0,0,0,13,0,0,2,13,0,0,0,0,0,0,5,0,0,7,0,0,1,0,2,0,2
2013-07-01,"[12,16)",40,2,12,0.8,12,11,1,0,0,0,0,2,0,10,0,0,2,11,2,0,0,0,0,0,2,0,0,16,0,0,2,0,2,0,3
2013-07-01,"[16,20)",1,1,10.625,0.697478991596639,85,67,5,11,2,0,0,9,20,53,3,0,10,8,1,53,7621,0,0,3,6,3,8,93,2,1,3,0,6,0,1
2013-07-01,"[16,20)",6,1,10,0.952380952380952,1,17,3,0,0,0,0,0,1,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-07-01,"[16,20)",22,1,15,0.833333333333333,90,79,6,5,0,0,0,4,15,61,10,0,9,9,2,33,3952,0,0,3,20,0,4,92,0,2,5,8,0,0,3
2013-07-01,"[16,20)",35,1,35,0.852941176470588,174,146,22,6,0,0,1,14,44,111,4,1,17,11,1,110,2869,3,7,0,29,6,0,189,0,7,2,4,8,1,2
2013-07-01,"[16,20)",11,2,5.75,0.588235294117647,18,11,8,1,2,1,0,0,1,12,5,0,6,0,1,4,988,0,0,0,3,0,2,42,0,0,1,0,0,0,1
2013-07-01,"[16,20)",13,2,7.5,0.35,15,8,3,3,1,0,0,0,5,9,1,0,4,1,0,2,18,0,0,0,4,0,1,26,0,0,0,0,0,0,1
2013-07-01,"[16,20)",14,2,8.2,1.16666666666667,41,25,3,7,3,2,1,0,4,28,9,0,14,11,0,16,2640,0,0,0,2,1,0,23,0,0,1,1,0,0,4
2013-07-01,"[16,20)",16,2,8.5,0.425,18,15,2,0,0,0,0,1,0,17,0,0,6,5,4,9,355,0,0,3,0,0,5,23,0,0,5,1,6,0,1
2013-07-01,"[16,20)",17,2,3,0.15,5,2,1,0,0,0,0,0,0,5,0,0,1,1,0,1,129,0,0,0,6,0,0,18,0,0,17,0,0,0,1
2013-07-01,"[16,20)",40,2,12,0.8,12,11,1,0,0,0,0,2,0,10,0,0,2,9,2,0,0,0,0,0,2,1,0,16,0,0,2,0,2,0,3
2013-07-01,"[20,24)",1,1,14.1428571428571,0.80672268907563,99,78,4,14,0,3,0,9,24,64,2,0,18,11,2,58,7861,0,0,0,0,3,9,93,2,0,2,0,5,0,3
2013-07-01,"[20,24)",6,1,10.5,0.952380952380952,1,16,1,3,1,0,0,0,0,1,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-07-01,"[20,24)",22,1,13.8333333333333,0.768518518518518,83,70,10,3,0,0,0,2,14,58,8,1,5,0,1,37,4222,0,0,1,1,0,5,96,0,2,3,6,0,0,3
2013-07-01,"[20,24)",35,1,35.2,0.852941176470588,174,138,21,15,2,0,0,10,56,106,2,0,27,25,15,100,2869,5,5,0,22,12,1,202,0,8,1,3,6,1,2
2013-07-01,"[20,24)",11,2,6,0.647058823529412,19,15,6,1,2,0,0,0,2,14,3,0,11,3,2,7,1168,0,0,0,0,0,2,42,0,0,1,0,0,0,1
2013-07-01,"[20,24)",13,2,6,0.2,12,6,0,2,4,0,0,2,2,5,3,0,9,6,3,3,156,0,0,0,0,0,3,26,0,0,0,0,0,0,1
